pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
600.0,1.25,11387.286657446111,12,0.8114340831399556,3.3333333333333335,3,1.52228639556354,4.440639269406392
600.0,1.5,11666.623603633467,14,0.4977137759812361,2.9566210045662102,12,0.9961215285575268,3.9954337899543377
600.0,1.75,11945.960549820822,15,0.31092880579883725,2.5684931506849313,13,0.6781457413229534,3.6301369863013697
600.0,2.0,12225.297496008174,15,0.2068284177957432,2.146118721461187,15,0.4549952279362227,3.2420091324200913
600.0,2.5,12783.971388382883,15,0.11625862402375427,1.3470319634703196,15,0.24323294844923524,2.4657534246575343
600.0,3.0,13342.645280757592,16,0.0677796803652968,0.8561643835616438,15,0.15123426466551887,1.632420091324201
600.0,4.0,14459.993065507007,16,0.03424657534246575,0.3082191780821918,16,0.0920376712328767,0.8904109589041096
600.0,5.0,15577.340850256423,16,0.0007134703196347032,0.01141552511415525,16,0.05993150684931507,0.5821917808219178
600.0,7.0,17812.036419755255,16,0.0,0.0,16,0.0,0.0
600.0,10.0,21164.079774003505,16,0.0,0.0,16,0.0,0.0
650.0,0.75,11053.612765071404,0,2.1239270653991067,4.018264840182648,0,3.3636889612495944,5.456621004566211
650.0,1.0,11332.94971125876,11,1.1222634709434338,3.299086757990868,1,2.005602106569853,4.531963470319635
650.0,1.25,11612.286657446111,12,0.6139022225965017,2.8767123287671232,8,1.2328065349202784,4.08675799086758
650.0,1.5,11891.623603633467,15,0.35296312411108616,2.4657534246575343,12,0.7743823608304014,3.6301369863013697
650.0,1.75,12170.960549820822,15,0.22178205392120168,2.0662100456621,15,0.5020238384859146,3.2534246575342465
650.0,2.0,12450.297496008174,15,0.14976053908725703,1.678082191780822,15,0.33804652606233,2.8767123287671232
650.0,2.5,13008.971388382883,16,0.07417362202759686,0.91324200913242,15,0.18544965004865632,2.0662100456621
