pv_w,battery_kwh,lolp,curtailed_kwh,cost_index
700,1.0,0.008333333333333333,476.92139719992497,11557.94971125876
700,1.25,0.005365296803652968,476.5101642901918,11837.286657446111
700,1.5,0.003995433789954338,476.2941296205703,12116.623603633467
700,1.75,0.0027397260273972603,476.07809695683477,12395.960549820822
700,2.0,0.0013698630136986301,475.86208530183666,12675.297496008174
700,2.5,0.0,475.5909923490271,13233.971388382883
700,3.0,0.0,475.48955209822293,13792.645280757592
700,4.0,0.0,475.28667159661467,14909.993065507007
700,5.0,0.0,475.0837910950081,16027.340850256423
700,7.0,0.0,474.6780301135501,18262.036419755255
700,10.0,0.0,474.0693906415962,21614.079774003505
750,0.75,0.01221461187214612,521.0363007108904,11503.612765071404
750,1.0,0.006621004566210046,520.2904583932318,11782.94971125876
750,1.25,0.003995433789954338,519.9460989624146,12062.286657446111
750,1.5,0.002511415525114155,519.73006316322,12341.623603633467
750,1.75,0.0012557077625570776,519.514030784325,12620.960549820822
750,2.0,0.0,519.3038719496205,12900.297496008174
750,2.5,0.0,519.2024296632599,13458.971388382883
750,3.0,0.0,519.1009873768984,14017.645280757592
750,4.0,0.0,518.8981028043389,15134.993065507007
750,5.0,0.0,518.6952182482709,16252.340850256423
750,7.0,0.0,518.2894491885706,18487.036419755255
750,10.0,0.0,517.6807956834364,21839.079774003505
800,0.75,0.009817351598173516,564.3725963150197,11728.612765071404
800,1.0,0.0046803652968036525,563.6576194028039,12007.94971125876
800,1.25,0.002511415525114155,563.3798004332424,12287.286657446111
800,1.5,0.0012557077625570776,563.1637636834511,12566.623603633467
800,1.75,0.0,562.9638455905819,12845.960549820822
800,2.0,0.0,562.9131236901213,13125.297496008174
800,2.5,0.0,562.8116798932166,13683.971388382883
800,3.0,0.0,562.7102360963107,14242.645280757592
800,4.0,0.0,562.5073485142404,15359.993065507007
800,5.0,0.0,562.3044609339418,16477.340850256423
800,7.0,0.0,561.8986858075275,18712.036419755255
800,10.0,0.0,561.2900236531863,22064.079774003505
850,0.75,0.007762557077625571,607.7388383019058,11953.612765071404
850,1.0,0.0029680365296803654,607.0655711905252,12232.94971125876
850,1.25,0.001141552511415525,606.8114888337116,12512.286657446111
850,1.5,0.0,606.621806462697,12791.623603633467
850,1.75,0.0,606.5710840365607,13070.960549820822
850,2.0,0.0,606.5203616104235,13350.297496008174
850,2.5,0.0,606.4189167581509,13908.971388382883
850,3.0,0.0,606.3174719058774,14467.645280757592
850,4.0,0.0,606.1145822092406,15584.993065507007
850,5.0,0.0,605.9116925228224,16702.340850256423
850,7.0,0.0,605.505913260165,18937.036419755255
850,10.0,0.0,604.8972444733349,22289.079774003505
900,0.75,0.006050228310502283,651.1306069354273,12178.612765071404
900,1.0,0.0013698630136986301,650.4875934298145,12457.94971125876
900,1.25,0.0,650.2784203996006,12737.286657446111
900,1.5,0.0,650.2276973985905,13016.623603633467
900,1.75,0.0,650.1769743975805,13295.960549820822
900,2.0,0.0,650.1262513965696,13575.297496008174
900,2.5,0.0,650.0248053977206,14133.971388382883
900,3.0,0.0,649.9233596066023,14692.645280757592
900,4.0,0.0,649.7204683112366,15809.993065507007
900,5.0,0.0,649.5175770496794,16927.340850256423
900,7.0,0.0,649.1117949285247,19162.036419755255
900,10.0,0.0,648.5031221642724,22514.079774003505
950,0.75,0.004908675799086758,694.5632296871373,12403.612765071404
950,1.0,0.00045662100456621003,693.9809957810874,12682.94971125876
950,1.25,0.0,693.8833226275236,12962.286657446111
950,1.5,0.0,693.8325993802598,13241.623603633467
950,1.75,0.0,693.7818761329959,13520.960549820822
